election_id,district_id,district_name,source_url,source_sha256,retrieved_sha256,outcome_source_url,outcome_source_sha256,elected_candidate,elected_party_raw,elected_party_family,finalist_1_candidate,finalist_1_party_raw,finalist_1_party_family,finalist_1_votes,finalist_1_percent,finalist_2_candidate,finalist_2_party_raw,finalist_2_party_family,finalist_2_votes,finalist_2_percent,winner_party_family,final_pair_family_label,final_pair_available,final_pair_selection_rule,outcome_table_kind,alp_won
vic_la_2022,narre-warren-south,Narre Warren South,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/narre-warren-south-district-results,47e37790bf7280f862cf25f55b0ec5bc1fdb8d14a7db53f8ff04071510761985,47e37790bf7280f862cf25f55b0ec5bc1fdb8d14a7db53f8ff04071510761985,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/narre-warren-south-district-results/narre-warren-south-results-distribution,6ccb9037d808237cd0f688f700b24299e869e38c3b7a18efb00f95da18e03084,"MAAS, Gary",Australian Labor Party - Victorian Branch,ALP,"MAAS, Gary",Australian Labor Party - Victorian Branch,ALP,23247,62.72,"SAMUEL, Annette",Liberal,Coalition,13815,37.28,ALP,ALP-Coalition,True,governed-vec-final-total-parser,distribution-page-final-total,1
vic_la_2022,nepean,Nepean,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/nepean-district-results,f248856e03268d45556888abcbf20e5a91214af5847e770fd238503fb0075512,f248856e03268d45556888abcbf20e5a91214af5847e770fd238503fb0075512,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/nepean-district-results/nepean-results-distribution,87501e227124f7b82112137c41437e581c0d76fd4b85f8c9e13f70073d337e08,"GROTH, Sam",Liberal,Coalition,"GROTH, Sam",Liberal,Coalition,20603,59.68,"BRAYNE, Chris",Australian Labor Party - Victorian Branch,ALP,13919,40.32,Coalition,Coalition-ALP,True,governed-vec-final-total-parser,distribution-page-final-total,0
vic_la_2022,niddrie,Niddrie,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/niddrie-district-results,c7244029e0c12cfe9ce6aa855c821c9562b9c67d8e0f078eb9c0dde01e8b4965,c7244029e0c12cfe9ce6aa855c821c9562b9c67d8e0f078eb9c0dde01e8b4965,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/niddrie-district-results,c7244029e0c12cfe9ce6aa855c821c9562b9c67d8e0f078eb9c0dde01e8b4965,"CARROLL, Ben",Australian Labor Party - Victorian Branch,ALP,"CARROLL, Ben",Australian Labor Party - Victorian Branch,ALP,23949,56.69,"YOUHANA, Alan",Liberal,Coalition,18293,43.31,ALP,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,northcote,Northcote,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/northcote-district-results,94c98cbb9de954e68540e8bb90fe4ca8a0c67aa93ff0ab780ca83384eaa73fd2,94c98cbb9de954e68540e8bb90fe4ca8a0c67aa93ff0ab780ca83384eaa73fd2,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/northcote-district-results,94c98cbb9de954e68540e8bb90fe4ca8a0c67aa93ff0ab780ca83384eaa73fd2,"THEOPHANOUS, Kat",Australian Labor Party - Victorian Branch,ALP,"GOME, Campbell",Australian Greens,Greens,21229,49.78,"THEOPHANOUS, Kat",Australian Labor Party - Victorian Branch,ALP,21413,50.22,ALP,Greens-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,oakleigh,Oakleigh,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/oakleigh-district-results,450b62e76afd10194543c4e2b2c3cd04c0718d465734cf78ece478f16698ddbd,450b62e76afd10194543c4e2b2c3cd04c0718d465734cf78ece478f16698ddbd,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/oakleigh-district-results,450b62e76afd10194543c4e2b2c3cd04c0718d465734cf78ece478f16698ddbd,"DIMOPOULOS, Steve",Australian Labor Party - Victorian Branch,ALP,"DIMOPOULOS, Steve",Australian Labor Party - Victorian Branch,ALP,27876,63.48,"GRIVOKOSTOPOULOS, Jim",Liberal,Coalition,16034,36.52,ALP,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,ovens-valley,Ovens Valley,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/ovens-valley-district-results,5254b8640e832c046810473a388cb255ad3ab93467045ab0e8fe6c52bda48d59,5254b8640e832c046810473a388cb255ad3ab93467045ab0e8fe6c52bda48d59,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/ovens-valley-district-results,5254b8640e832c046810473a388cb255ad3ab93467045ab0e8fe6c52bda48d59,"McCURDY, Tim",The Nationals,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2022,pakenham,Pakenham,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/pakenham-district-results,d74a2642e1a46e1409cf8a14c124c0b63560fb9847ecd1777a35f495347ce9ee,d74a2642e1a46e1409cf8a14c124c0b63560fb9847ecd1777a35f495347ce9ee,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/pakenham-district-results,d74a2642e1a46e1409cf8a14c124c0b63560fb9847ecd1777a35f495347ce9ee,"VULIN, Emma",Australian Labor Party - Victorian Branch,ALP,"FARRELLY, David",Liberal,Coalition,19280,49.61,"VULIN, Emma",Australian Labor Party - Victorian Branch,ALP,19587,50.39,ALP,Coalition-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,pascoe-vale,Pascoe Vale,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/pascoe-vale-district-results,3e997dd1fabef7373c51050da9d5ba29793c1c24e830273d5a81675f606e5799,3e997dd1fabef7373c51050da9d5ba29793c1c24e830273d5a81675f606e5799,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/pascoe-vale-district-results,3e997dd1fabef7373c51050da9d5ba29793c1c24e830273d5a81675f606e5799,"CIANFLONE, Anthony",Australian Labor Party - Victorian Branch,ALP,"CIANFLONE, Anthony",Australian Labor Party - Victorian Branch,ALP,20950,52.02,"PANOPOULOS, Angelica",Australian Greens,Greens,19323,47.98,ALP,ALP-Greens,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,point-cook,Point Cook,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/point-cook-district-results,2fefeef17f1f6600ca11d1465873f31031fd554f3522ffda89becf902ba17350,2fefeef17f1f6600ca11d1465873f31031fd554f3522ffda89becf902ba17350,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/point-cook-district-results,2fefeef17f1f6600ca11d1465873f31031fd554f3522ffda89becf902ba17350,"HILAKARI, Mathew",Australian Labor Party - Victorian Branch,ALP,"NEWHOUSE, Angela",Liberal,Coalition,16289,41.66,"HILAKARI, Mathew",Australian Labor Party - Victorian Branch,ALP,22810,58.34,ALP,Coalition-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,polwarth,Polwarth,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/polwarth-district-results,be945707c79f8ac402a9b7f7b1277a1be6e6f56d12724c67a88dd3c5a88bf2a0,be945707c79f8ac402a9b7f7b1277a1be6e6f56d12724c67a88dd3c5a88bf2a0,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/polwarth-district-results,be945707c79f8ac402a9b7f7b1277a1be6e6f56d12724c67a88dd3c5a88bf2a0,"RIORDAN, Richard",Liberal,Coalition,"HUSSEIN, Hutch",Australian Labor Party - Victorian Branch,ALP,22179,48.21,"RIORDAN, Richard",Liberal,Coalition,23823,51.79,Coalition,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,0
vic_la_2022,prahran,Prahran,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/prahran-district-results,3b49c48dc77be11e71a699373b20549d0a0e6a3ce7a8276daf0c7d1469bd8342,3b49c48dc77be11e71a699373b20549d0a0e6a3ce7a8276daf0c7d1469bd8342,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/prahran-district-results,3b49c48dc77be11e71a699373b20549d0a0e6a3ce7a8276daf0c7d1469bd8342,"HIBBINS, Sam",Australian Greens,Greens,"LUCAS, Matthew",Liberal,Coalition,14909,37.99,"HIBBINS, Sam",Australian Greens,Greens,24334,62.01,Greens,Coalition-Greens,True,governed-vec-final-total-parser,results-after-distribution,0
vic_la_2022,preston,Preston,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/preston-district-results,d23b7f09df86ea9f1e7b41a19e7c2b40c0dafa592f4ba08556026b91e6ae8a45,d23b7f09df86ea9f1e7b41a19e7c2b40c0dafa592f4ba08556026b91e6ae8a45,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/preston-district-results,d23b7f09df86ea9f1e7b41a19e7c2b40c0dafa592f4ba08556026b91e6ae8a45,"LAMBERT, Nathan",Australian Labor Party - Victorian Branch,ALP,"PATERSON, Patchouli",Australian Greens,Greens,19096,47.91,"LAMBERT, Nathan",Australian Labor Party - Victorian Branch,ALP,20761,52.09,ALP,Greens-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,richmond,Richmond,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/richmond-district-results,c1207674380581f71d5e2860aac7243d5e2a91fb6de5106e3ddcc5e817736b28,c1207674380581f71d5e2860aac7243d5e2a91fb6de5106e3ddcc5e817736b28,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/richmond-district-results,c1207674380581f71d5e2860aac7243d5e2a91fb6de5106e3ddcc5e817736b28,"DE VIETRI, Gabrielle",Australian Greens,Greens,"DE VIETRI, Gabrielle",Australian Greens,Greens,22772,57.32,"O'DWYER, Lauren",Australian Labor Party - Victorian Branch,ALP,16959,42.68,Greens,Greens-ALP,True,governed-vec-final-total-parser,results-after-distribution,0
vic_la_2022,ringwood,Ringwood,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/ringwood-district-results,bc2e04d33673a8df7368f3a7cc05e51863fa178dbef879db5a760c3b5c1f247f,bc2e04d33673a8df7368f3a7cc05e51863fa178dbef879db5a760c3b5c1f247f,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/ringwood-district-results,bc2e04d33673a8df7368f3a7cc05e51863fa178dbef879db5a760c3b5c1f247f,"FOWLES, Will",Australian Labor Party - Victorian Branch,ALP,"FOWLES, Will",Australian Labor Party - Victorian Branch,ALP,26322,57.53,"WATSON, Cynthia",Liberal,Coalition,19431,42.47,ALP,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,ripon,Ripon,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/ripon-district-results,1b666b6b65debf3e8618b254700527c5d3c831517d71d4fec2c656c26ed1ce58,1b666b6b65debf3e8618b254700527c5d3c831517d71d4fec2c656c26ed1ce58,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/ripon-district-results,1b666b6b65debf3e8618b254700527c5d3c831517d71d4fec2c656c26ed1ce58,"HAYLETT, Martha",Australian Labor Party - Victorian Branch,ALP,"HAYLETT, Martha",Australian Labor Party - Victorian Branch,ALP,22438,52.99,"STALEY, Louise",Liberal,Coalition,19903,47.01,ALP,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2022,rowville,Rowville,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/rowville-district-results,335751daeb136b17498d62ed48242d2da8c9b44e7661a9046e3a08dddb21f396,335751daeb136b17498d62ed48242d2da8c9b44e7661a9046e3a08dddb21f396,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/rowville-district-results,335751daeb136b17498d62ed48242d2da8c9b44e7661a9046e3a08dddb21f396,"WELLS, Kim",Liberal,Coalition,"WELLS, Kim",Liberal,Coalition,23274,53.67,"VERMA, Mannie Kaur",Australian Labor Party - Victorian Branch,ALP,20095,46.33,Coalition,Coalition-ALP,True,governed-vec-final-total-parser,results-after-distribution,0
