election_id,district_name,district_id,contest,party_family,contest_status,candidate_count,first_preference_votes,formal_votes,district_reconciled
vic_la_2022,Point Cook,point-cook,general-election,One Nation,verified_no_contest,0,0,39099,True
vic_la_2022,Point Cook,point-cook,general-election,Other/Independent,contested,12,11134,39099,True
vic_la_2022,Polwarth,polwarth,general-election,ALP,contested,1,13484,46002,True
vic_la_2022,Polwarth,polwarth,general-election,Coalition,contested,1,19540,46002,True
vic_la_2022,Polwarth,polwarth,general-election,Greens,contested,1,7661,46002,True
vic_la_2022,Polwarth,polwarth,general-election,One Nation,verified_no_contest,0,0,46002,True
vic_la_2022,Polwarth,polwarth,general-election,Other/Independent,contested,4,5317,46002,True
vic_la_2022,Prahran,prahran,general-election,ALP,contested,1,10421,39243,True
vic_la_2022,Prahran,prahran,general-election,Coalition,contested,1,12198,39243,True
vic_la_2022,Prahran,prahran,general-election,Greens,contested,1,14286,39243,True
vic_la_2022,Prahran,prahran,general-election,One Nation,verified_no_contest,0,0,39243,True
vic_la_2022,Prahran,prahran,general-election,Other/Independent,contested,3,2338,39243,True
vic_la_2022,Preston,preston,general-election,ALP,contested,1,14999,39857,True
vic_la_2022,Preston,preston,general-election,Coalition,contested,1,6883,39857,True
vic_la_2022,Preston,preston,general-election,Greens,contested,1,6027,39857,True
vic_la_2022,Preston,preston,general-election,One Nation,verified_no_contest,0,0,39857,True
vic_la_2022,Preston,preston,general-election,Other/Independent,contested,7,11948,39857,True
vic_la_2022,Richmond,richmond,general-election,ALP,contested,1,13037,39731,True
vic_la_2022,Richmond,richmond,general-election,Coalition,contested,1,7456,39731,True
vic_la_2022,Richmond,richmond,general-election,Greens,contested,1,13771,39731,True
vic_la_2022,Richmond,richmond,general-election,One Nation,verified_no_contest,0,0,39731,True
vic_la_2022,Richmond,richmond,general-election,Other/Independent,contested,5,5467,39731,True
vic_la_2022,Ringwood,ringwood,general-election,ALP,contested,1,17851,45753,True
vic_la_2022,Ringwood,ringwood,general-election,Coalition,contested,1,15467,45753,True
vic_la_2022,Ringwood,ringwood,general-election,Greens,contested,1,7105,45753,True
vic_la_2022,Ringwood,ringwood,general-election,One Nation,verified_no_contest,0,0,45753,True
vic_la_2022,Ringwood,ringwood,general-election,Other/Independent,contested,4,5330,45753,True
vic_la_2022,Ripon,ripon,general-election,ALP,contested,1,16321,42341,True
vic_la_2022,Ripon,ripon,general-election,Coalition,contested,1,15305,42341,True
vic_la_2022,Ripon,ripon,general-election,Greens,contested,1,2524,42341,True
vic_la_2022,Ripon,ripon,general-election,One Nation,verified_no_contest,0,0,42341,True
vic_la_2022,Ripon,ripon,general-election,Other/Independent,contested,6,8191,42341,True
vic_la_2022,Rowville,rowville,general-election,ALP,contested,1,14283,43369,True
vic_la_2022,Rowville,rowville,general-election,Coalition,contested,1,17600,43369,True
vic_la_2022,Rowville,rowville,general-election,Greens,contested,1,3055,43369,True
vic_la_2022,Rowville,rowville,general-election,One Nation,verified_no_contest,0,0,43369,True
vic_la_2022,Rowville,rowville,general-election,Other/Independent,contested,4,8431,43369,True
vic_la_2022,Sandringham,sandringham,general-election,ALP,contested,1,10426,40512,True
vic_la_2022,Sandringham,sandringham,general-election,Coalition,contested,1,18783,40512,True
vic_la_2022,Sandringham,sandringham,general-election,Greens,contested,1,5949,40512,True
vic_la_2022,Sandringham,sandringham,general-election,One Nation,verified_no_contest,0,0,40512,True
vic_la_2022,Sandringham,sandringham,general-election,Other/Independent,contested,5,5354,40512,True
vic_la_2022,Shepparton,shepparton,general-election,ALP,contested,1,3285,41301,True
vic_la_2022,Shepparton,shepparton,general-election,Coalition,contested,2,21733,41301,True
vic_la_2022,Shepparton,shepparton,general-election,Greens,contested,1,1056,41301,True
vic_la_2022,Shepparton,shepparton,general-election,One Nation,verified_no_contest,0,0,41301,True
vic_la_2022,Shepparton,shepparton,general-election,Other/Independent,contested,5,15227,41301,True
vic_la_2022,South Barwon,south-barwon,general-election,ALP,contested,1,19969,45184,True
vic_la_2022,South Barwon,south-barwon,general-election,Coalition,contested,1,14516,45184,True
vic_la_2022,South Barwon,south-barwon,general-election,Greens,contested,1,5719,45184,True
vic_la_2022,South Barwon,south-barwon,general-election,One Nation,verified_no_contest,0,0,45184,True
vic_la_2022,South Barwon,south-barwon,general-election,Other/Independent,contested,5,4980,45184,True
vic_la_2022,South-West Coast,south-west-coast,general-election,ALP,contested,1,9640,45496,True
vic_la_2022,South-West Coast,south-west-coast,general-election,Coalition,contested,1,19517,45496,True
vic_la_2022,South-West Coast,south-west-coast,general-election,Greens,contested,1,2457,45496,True
vic_la_2022,South-West Coast,south-west-coast,general-election,One Nation,verified_no_contest,0,0,45496,True
vic_la_2022,South-West Coast,south-west-coast,general-election,Other/Independent,contested,7,13882,45496,True
vic_la_2022,St Albans,st-albans,general-election,ALP,contested,1,15094,35716,True
vic_la_2022,St Albans,st-albans,general-election,Coalition,contested,1,9066,35716,True
vic_la_2022,St Albans,st-albans,general-election,Greens,contested,1,2416,35716,True
vic_la_2022,St Albans,st-albans,general-election,One Nation,verified_no_contest,0,0,35716,True
vic_la_2022,St Albans,st-albans,general-election,Other/Independent,contested,7,9140,35716,True
vic_la_2022,Sunbury,sunbury,general-election,ALP,contested,1,16253,37706,True
vic_la_2022,Sunbury,sunbury,general-election,Coalition,contested,1,11895,37706,True
vic_la_2022,Sunbury,sunbury,general-election,Greens,contested,1,2459,37706,True
vic_la_2022,Sunbury,sunbury,general-election,One Nation,verified_no_contest,0,0,37706,True
vic_la_2022,Sunbury,sunbury,general-election,Other/Independent,contested,6,7099,37706,True
vic_la_2022,Sydenham,sydenham,general-election,ALP,contested,1,18978,43665,True
vic_la_2022,Sydenham,sydenham,general-election,Coalition,contested,1,12661,43665,True
vic_la_2022,Sydenham,sydenham,general-election,Greens,contested,1,2547,43665,True
vic_la_2022,Sydenham,sydenham,general-election,One Nation,verified_no_contest,0,0,43665,True
vic_la_2022,Sydenham,sydenham,general-election,Other/Independent,contested,5,9479,43665,True
vic_la_2022,Tarneit,tarneit,general-election,ALP,contested,1,18173,38978,True
vic_la_2022,Tarneit,tarneit,general-election,Coalition,contested,1,10438,38978,True
vic_la_2022,Tarneit,tarneit,general-election,Greens,contested,1,2883,38978,True
vic_la_2022,Tarneit,tarneit,general-election,One Nation,verified_no_contest,0,0,38978,True
vic_la_2022,Tarneit,tarneit,general-election,Other/Independent,contested,6,7484,38978,True
vic_la_2022,Thomastown,thomastown,general-election,ALP,contested,1,19396,37476,True
vic_la_2022,Thomastown,thomastown,general-election,Coalition,contested,1,9003,37476,True
vic_la_2022,Thomastown,thomastown,general-election,Greens,contested,1,2557,37476,True
vic_la_2022,Thomastown,thomastown,general-election,One Nation,verified_no_contest,0,0,37476,True
vic_la_2022,Thomastown,thomastown,general-election,Other/Independent,contested,3,6520,37476,True
vic_la_2022,Warrandyte,warrandyte,general-election,ALP,contested,1,14946,45075,True
vic_la_2022,Warrandyte,warrandyte,general-election,Coalition,contested,1,21344,45075,True
vic_la_2022,Warrandyte,warrandyte,general-election,Greens,contested,1,5283,45075,True
vic_la_2022,Warrandyte,warrandyte,general-election,One Nation,verified_no_contest,0,0,45075,True
vic_la_2022,Warrandyte,warrandyte,general-election,Other/Independent,contested,3,3502,45075,True
vic_la_2022,Wendouree,wendouree,general-election,ALP,contested,1,20059,42175,True
vic_la_2022,Wendouree,wendouree,general-election,Coalition,contested,1,12548,42175,True
vic_la_2022,Wendouree,wendouree,general-election,Greens,contested,1,4386,42175,True
vic_la_2022,Wendouree,wendouree,general-election,One Nation,verified_no_contest,0,0,42175,True
vic_la_2022,Wendouree,wendouree,general-election,Other/Independent,contested,4,5182,42175,True
vic_la_2022,Werribee,werribee,general-election,ALP,contested,1,17512,38603,True
vic_la_2022,Werribee,werribee,general-election,Coalition,contested,1,9779,38603,True
vic_la_2022,Werribee,werribee,general-election,Greens,contested,1,2613,38603,True
vic_la_2022,Werribee,werribee,general-election,One Nation,verified_no_contest,0,0,38603,True
vic_la_2022,Werribee,werribee,general-election,Other/Independent,contested,12,8699,38603,True
vic_la_2022,Williamstown,williamstown,general-election,ALP,contested,1,16173,38974,True
vic_la_2022,Williamstown,williamstown,general-election,Coalition,contested,1,10928,38974,True
vic_la_2022,Williamstown,williamstown,general-election,Greens,contested,1,6013,38974,True
vic_la_2022,Williamstown,williamstown,general-election,One Nation,verified_no_contest,0,0,38974,True
vic_la_2022,Williamstown,williamstown,general-election,Other/Independent,contested,5,5860,38974,True
vic_la_2022,Yan Yean,yan-yean,general-election,ALP,contested,1,16328,39419,True
vic_la_2022,Yan Yean,yan-yean,general-election,Coalition,contested,1,13361,39419,True
vic_la_2022,Yan Yean,yan-yean,general-election,Greens,contested,1,2537,39419,True
vic_la_2022,Yan Yean,yan-yean,general-election,One Nation,verified_no_contest,0,0,39419,True
vic_la_2022,Yan Yean,yan-yean,general-election,Other/Independent,contested,6,7193,39419,True
