election_id,district_id,district_name,source_url,source_sha256,retrieved_sha256,outcome_source_url,outcome_source_sha256,elected_candidate,elected_party_raw,elected_party_family,finalist_1_candidate,finalist_1_party_raw,finalist_1_party_family,finalist_1_votes,finalist_1_percent,finalist_2_candidate,finalist_2_party_raw,finalist_2_party_family,finalist_2_votes,finalist_2_percent,winner_party_family,final_pair_family_label,final_pair_available,final_pair_selection_rule,outcome_table_kind,alp_won
vic_la_2014,ivanhoe,Ivanhoe,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/ivanhoedistrict.html,bfa5483862ece29d72bec6521e2cf96a6d357e130bd6e9651cd57864da07ba24,bfa5483862ece29d72bec6521e2cf96a6d357e130bd6e9651cd57864da07ba24,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/ivanhoedistrict.html,bfa5483862ece29d72bec6521e2cf96a6d357e130bd6e9651cd57864da07ba24,"CARBINES, Anthony",AUSTRALIAN LABOR PARTY,ALP,"ZIEBELL, Carl",LIBERAL,Coalition,18311,46.59,"CARBINES, Anthony",AUSTRALIAN LABOR PARTY,ALP,20991,53.41,ALP,Coalition-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2014,kew,Kew,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/kewdistrict.html,968bfe3068ebc265e62d907b9cb970681a14d86d8e2a514a9149775f80dd8456,968bfe3068ebc265e62d907b9cb970681a14d86d8e2a514a9149775f80dd8456,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/kewdistrict.html,968bfe3068ebc265e62d907b9cb970681a14d86d8e2a514a9149775f80dd8456,"SMITH, Tim",LIBERAL,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2014,keysborough,Keysborough,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/keysboroughdistrict.html,d6d94e92143e8bdebba1d906c0773dd673bd0d6b8f5c41ac748c792f1dc07d9d,d6d94e92143e8bdebba1d906c0773dd673bd0d6b8f5c41ac748c792f1dc07d9d,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/keysboroughdistrict.html,d6d94e92143e8bdebba1d906c0773dd673bd0d6b8f5c41ac748c792f1dc07d9d,"PAKULA, Martin",AUSTRALIAN LABOR PARTY,ALP,,,,,,,,,,,ALP,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,1
vic_la_2014,kororoit,Kororoit,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/kororoitdistrict.html,1aa4b05f68d7bc11cb8d478e8489b2b1d3da83a2b8c157485d27eaa821dbcfa6,1aa4b05f68d7bc11cb8d478e8489b2b1d3da83a2b8c157485d27eaa821dbcfa6,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/kororoitdistrict.html,1aa4b05f68d7bc11cb8d478e8489b2b1d3da83a2b8c157485d27eaa821dbcfa6,"KAIROUZ, Marlene",AUSTRALIAN LABOR PARTY,ALP,,,,,,,,,,,ALP,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,1
vic_la_2014,lara,Lara,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/laradistrict.html,742b6fc02c484527460501ac7d31b8d38828222da8a75b130b11050142f801ab,742b6fc02c484527460501ac7d31b8d38828222da8a75b130b11050142f801ab,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/laradistrict.html,742b6fc02c484527460501ac7d31b8d38828222da8a75b130b11050142f801ab,"EREN, John",AUSTRALIAN LABOR PARTY,ALP,,,,,,,,,,,ALP,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,1
vic_la_2014,lowan,Lowan,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/lowandistrict.html,33ef9b3bffe39fea8c81ad3e76ad5d11aa55b0718f9a35f05647a09ad3cd2002,33ef9b3bffe39fea8c81ad3e76ad5d11aa55b0718f9a35f05647a09ad3cd2002,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/lowandistrict.html,33ef9b3bffe39fea8c81ad3e76ad5d11aa55b0718f9a35f05647a09ad3cd2002,"KEALY, Emma",THE NATIONALS,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2014,macedon,Macedon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/macedondistrict.html,c3e7f40e5292984ad941607ed6763be61a44539a438fbffb9d586165608e1e45,c3e7f40e5292984ad941607ed6763be61a44539a438fbffb9d586165608e1e45,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/macedondistrict.html,c3e7f40e5292984ad941607ed6763be61a44539a438fbffb9d586165608e1e45,"THOMAS, Mary-Anne",AUSTRALIAN LABOR PARTY,ALP,"THOMAS, Mary-Anne",AUSTRALIAN LABOR PARTY,ALP,20417,53.79,"PETROVICH, Donna",LIBERAL,Coalition,17538,46.21,ALP,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2014,malvern,Malvern,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/malverndistrict.html,35687d20027a3b830202fc0a34ac9ee7feb77626bc21aaa68599c32d574c2ad3,35687d20027a3b830202fc0a34ac9ee7feb77626bc21aaa68599c32d574c2ad3,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/malverndistrict.html,35687d20027a3b830202fc0a34ac9ee7feb77626bc21aaa68599c32d574c2ad3,"O'BRIEN, Michael",LIBERAL,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2014,melbourne,Melbourne,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/melbournedistrict.html,ffb40a1569fd709f9323a6c542ce606ce06f835ff0a6d4dd5cfe1d557b7c7706,ffb40a1569fd709f9323a6c542ce606ce06f835ff0a6d4dd5cfe1d557b7c7706,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/melbournedistrict.html,ffb40a1569fd709f9323a6c542ce606ce06f835ff0a6d4dd5cfe1d557b7c7706,"SANDELL, Ellen",AUSTRALIAN GREENS,Greens,"SANDELL, Ellen",AUSTRALIAN GREENS,Greens,19401,52.44,"KANIS, Jennifer",AUSTRALIAN LABOR PARTY,ALP,17599,47.56,Greens,Greens-ALP,True,governed-vec-final-total-parser,results-after-distribution,0
vic_la_2014,melton,Melton,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/meltondistrict.html,d9f80847a6107be0b1ea048a1be98b51a4c1d8ca5280b7ada6514a40cb0672df,d9f80847a6107be0b1ea048a1be98b51a4c1d8ca5280b7ada6514a40cb0672df,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/meltondistrict.html,d9f80847a6107be0b1ea048a1be98b51a4c1d8ca5280b7ada6514a40cb0672df,"NARDELLA, Don",AUSTRALIAN LABOR PARTY,ALP,,,,,,,,,,,ALP,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,1
vic_la_2014,mildura,Mildura,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/milduradistrict.html,ad1c02643aa6d2f51be45374f8377f3d16a67b93478d08100e6ac20f86009a60,ad1c02643aa6d2f51be45374f8377f3d16a67b93478d08100e6ac20f86009a60,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionmilduradistrict.html,5f25508eb67b66646373298306c0f4f8641494b04a8e23677d191837af90929d,"CRISP, Peter",THE NATIONALS,Coalition,"CRISP, Peter",THE NATIONALS,Coalition,18958,65.01,"CUPPER, Ali",,Other/Independent,10204,34.99,Coalition,Coalition-Other/Independent,True,governed-vec-final-total-parser,distribution-page-final-total,0
vic_la_2014,mill-park,Mill Park,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/millparkdistrict.html,0ffd547436ff8c28f16d1a7982abd8d98d73cc9402bab55e8485735085f5ef62,0ffd547436ff8c28f16d1a7982abd8d98d73cc9402bab55e8485735085f5ef62,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/millparkdistrict.html,0ffd547436ff8c28f16d1a7982abd8d98d73cc9402bab55e8485735085f5ef62,"D'AMBROSIO, Lily",AUSTRALIAN LABOR PARTY,ALP,,,,,,,,,,,ALP,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,1
vic_la_2014,monbulk,Monbulk,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/monbulkdistrict.html,4d38dc82f9bb71cdc0a3bd53cc8efecd1e575dd6b65fa457ac65627ed7abf2e5,4d38dc82f9bb71cdc0a3bd53cc8efecd1e575dd6b65fa457ac65627ed7abf2e5,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/monbulkdistrict.html,4d38dc82f9bb71cdc0a3bd53cc8efecd1e575dd6b65fa457ac65627ed7abf2e5,"MERLINO, James",AUSTRALIAN LABOR PARTY,ALP,"MERLINO, James",AUSTRALIAN LABOR PARTY,ALP,20643,54.98,"VERSCHUUR, Mark",LIBERAL,Coalition,16905,45.02,ALP,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2014,mordialloc,Mordialloc,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/mordiallocdistrict.html,3756bc7970bf53afd4a74940eff7c1462734a2493cccb73bc9bf5f3439c8e72d,3756bc7970bf53afd4a74940eff7c1462734a2493cccb73bc9bf5f3439c8e72d,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/mordiallocdistrict.html,3756bc7970bf53afd4a74940eff7c1462734a2493cccb73bc9bf5f3439c8e72d,"RICHARDSON, Tim",AUSTRALIAN LABOR PARTY,ALP,"RICHARDSON, Tim",AUSTRALIAN LABOR PARTY,ALP,19981,52.1,"WREFORD, Lorraine",LIBERAL,Coalition,18373,47.9,ALP,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2014,mornington,Mornington,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/morningtondistrict.html,2b06028e43d06b949c1dd663dd58de649fca5c8a416cf6aa975af5183c4788dc,2b06028e43d06b949c1dd663dd58de649fca5c8a416cf6aa975af5183c4788dc,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/morningtondistrict.html,2b06028e43d06b949c1dd663dd58de649fca5c8a416cf6aa975af5183c4788dc,"MORRIS, David",LIBERAL,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2014,morwell,Morwell,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/morwelldistrict.html,1e57cc8ac855669d4055acefd22db5f9ce3cd8fe9f5b37cf784eb31eb6dcd293,1e57cc8ac855669d4055acefd22db5f9ce3cd8fe9f5b37cf784eb31eb6dcd293,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/morwelldistrict.html,1e57cc8ac855669d4055acefd22db5f9ce3cd8fe9f5b37cf784eb31eb6dcd293,"NORTHE, Russell",THE NATIONALS,Coalition,"MINTERN, Jadon",AUSTRALIAN LABOR PARTY,ALP,19343,48.2,"NORTHE, Russell",THE NATIONALS,Coalition,20787,51.8,Coalition,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,0
vic_la_2014,mount-waverley,Mount Waverley,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/mountwaverleydistrict.html,d675494237c0aa486c7ed5bfb5e2639577b9cbe10a7202c218165a118b5ee6e0,d675494237c0aa486c7ed5bfb5e2639577b9cbe10a7202c218165a118b5ee6e0,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/mountwaverleydistrict.html,d675494237c0aa486c7ed5bfb5e2639577b9cbe10a7202c218165a118b5ee6e0,"GIDLEY, Michael",LIBERAL,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2014,mulgrave,Mulgrave,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/mulgravedistrict.html,ef883b856f4b1c111479d6e84135193aad376daeddcf60f1daa6ffcebf879e0a,ef883b856f4b1c111479d6e84135193aad376daeddcf60f1daa6ffcebf879e0a,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/mulgravedistrict.html,ef883b856f4b1c111479d6e84135193aad376daeddcf60f1daa6ffcebf879e0a,"ANDREWS, Daniel",AUSTRALIAN LABOR PARTY,ALP,"DAVIES, Robert",LIBERAL,Coalition,16317,45.52,"ANDREWS, Daniel",AUSTRALIAN LABOR PARTY,ALP,19528,54.48,ALP,Coalition-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2014,murray-plains,Murray Plains,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/murrayplainsdistrict.html,a3aafec450ec4637ac19236706919747e80046639020815c429cf4f5d80ab4be,a3aafec450ec4637ac19236706919747e80046639020815c429cf4f5d80ab4be,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/murrayplainsdistrict.html,a3aafec450ec4637ac19236706919747e80046639020815c429cf4f5d80ab4be,"WALSH, Peter",THE NATIONALS,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2014,narracan,Narracan,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/narracandistrict.html,b055fd60253b8993943e48718209e43869b57f568c352b72f30aff167d7d7d66,b055fd60253b8993943e48718209e43869b57f568c352b72f30aff167d7d7d66,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/narracandistrict.html,b055fd60253b8993943e48718209e43869b57f568c352b72f30aff167d7d7d66,"BLACKWOOD, Gary",LIBERAL,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2014,narre-warren-north,Narre Warren North,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/narrewarrennorthdistrict.html,2809a165c1b57ebdf34695ec68e6ce8fa19550554c8488f29677bc52036064b8,2809a165c1b57ebdf34695ec68e6ce8fa19550554c8488f29677bc52036064b8,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/narrewarrennorthdistrict.html,2809a165c1b57ebdf34695ec68e6ce8fa19550554c8488f29677bc52036064b8,"DONNELLAN, Luke",AUSTRALIAN LABOR PARTY,ALP,"STAPLEDON, Amanda",LIBERAL,Coalition,16981,45.44,"DONNELLAN, Luke",AUSTRALIAN LABOR PARTY,ALP,20392,54.56,ALP,Coalition-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2014,narre-warren-south,Narre Warren South,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/narrewarrensouthdistrict.html,b589f17520d5596be3c5ecc411d27726790bd504fec1b6ec75235a373453aa90,b589f17520d5596be3c5ecc411d27726790bd504fec1b6ec75235a373453aa90,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/narrewarrensouthdistrict.html,b589f17520d5596be3c5ecc411d27726790bd504fec1b6ec75235a373453aa90,"GRALEY, Judith",AUSTRALIAN LABOR PARTY,ALP,"SEREY, Susan",LIBERAL,Coalition,18016,44.51,"GRALEY, Judith",AUSTRALIAN LABOR PARTY,ALP,22461,55.49,ALP,Coalition-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2014,nepean,Nepean,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/nepeandistrict.html,7930305c95550bbab37d77725059452659389d4bb35220e86f00d589b473f7a5,7930305c95550bbab37d77725059452659389d4bb35220e86f00d589b473f7a5,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/nepeandistrict.html,7930305c95550bbab37d77725059452659389d4bb35220e86f00d589b473f7a5,"DIXON, Martin",LIBERAL,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2014,niddrie,Niddrie,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/niddriedistrict.html,bb51c2229f2221c95038ba7f792be262fd7221a43adcfac851856c3bdf180ba3,bb51c2229f2221c95038ba7f792be262fd7221a43adcfac851856c3bdf180ba3,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/niddriedistrict.html,bb51c2229f2221c95038ba7f792be262fd7221a43adcfac851856c3bdf180ba3,"CARROLL, Ben",AUSTRALIAN LABOR PARTY,ALP,"CARROLL, Ben",AUSTRALIAN LABOR PARTY,ALP,21686,57.71,"GAUCI MAURICI, Rebecca",LIBERAL,Coalition,15891,42.29,ALP,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2014,northcote,Northcote,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/northcotedistrict.html,7ec28b40116706824433fc960ccaa2e24cc8ad2bdfeb0cb9b743e8ae373fab55,7ec28b40116706824433fc960ccaa2e24cc8ad2bdfeb0cb9b743e8ae373fab55,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/northcotedistrict.html,7ec28b40116706824433fc960ccaa2e24cc8ad2bdfeb0cb9b743e8ae373fab55,"RICHARDSON, Fiona",AUSTRALIAN LABOR PARTY,ALP,"RICHARDSON, Fiona",AUSTRALIAN LABOR PARTY,ALP,21783,56.04,"McCARTHY, Trent",AUSTRALIAN GREENS,Greens,17088,43.96,ALP,ALP-Greens,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2014,oakleigh,Oakleigh,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/oakleighdistrict.html,03fad5af93279e00987e7a1743591c3b56afa8cf200a4ca4c747dffe32094960,03fad5af93279e00987e7a1743591c3b56afa8cf200a4ca4c747dffe32094960,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/oakleighdistrict.html,03fad5af93279e00987e7a1743591c3b56afa8cf200a4ca4c747dffe32094960,"DIMOPOULOS, Steve",AUSTRALIAN LABOR PARTY,ALP,"DIMOPOULOS, Steve",AUSTRALIAN LABOR PARTY,ALP,20224,58.18,"ZOGRAPHOS, Theo",LIBERAL,Coalition,14536,41.82,ALP,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2014,ovens-valley,Ovens Valley,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/ovensvalleydistrict.html,41a041187800044031412f9e889e66234a7a93af495fa6778937453f95134ad2,41a041187800044031412f9e889e66234a7a93af495fa6778937453f95134ad2,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/ovensvalleydistrict.html,41a041187800044031412f9e889e66234a7a93af495fa6778937453f95134ad2,"McCURDY, Tim",THE NATIONALS,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2014,pascoe-vale,Pascoe Vale,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/pascoevaledistrict.html,af8e0e300bf440d483f14821a86939a7598225507447ccfbb707cde4e88d3e83,af8e0e300bf440d483f14821a86939a7598225507447ccfbb707cde4e88d3e83,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionpascoevaledistrict.html,4bdaf06ccfce2dbb57213b245fea617834e7123dff7b6e4c8483757e64b4c716,"BLANDTHORN, Lizzie",AUSTRALIAN LABOR PARTY,ALP,"BLANDTHORN, Lizzie",AUSTRALIAN LABOR PARTY,ALP,19825,63.94,"KHOO, Jacqueline",LIBERAL,Coalition,11181,36.06,ALP,ALP-Coalition,True,governed-vec-final-total-parser,distribution-page-final-total,1
vic_la_2014,polwarth,Polwarth,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/polwarthdistrict.html,b95086e630d810a0865592822f2da62f0bbf9c70b48da8df7bc1e8d8e42d517a,b95086e630d810a0865592822f2da62f0bbf9c70b48da8df7bc1e8d8e42d517a,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/polwarthdistrict.html,b95086e630d810a0865592822f2da62f0bbf9c70b48da8df7bc1e8d8e42d517a,"MULDER, Terry",LIBERAL,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2014,prahran,Prahran,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/prahrandistrict.html,ac84d9f4e9ca8d4b39e4d66e642bc94220539146399267b34a000e3dc1719986,ac84d9f4e9ca8d4b39e4d66e642bc94220539146399267b34a000e3dc1719986,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/prahrandistrict.html,ac84d9f4e9ca8d4b39e4d66e642bc94220539146399267b34a000e3dc1719986,"HIBBINS, Sam",AUSTRALIAN GREENS,Greens,"HIBBINS, Sam",AUSTRALIAN GREENS,Greens,18640,50.37,"NEWTON-BROWN, Clem",LIBERAL,Coalition,18363,49.63,Greens,Greens-Coalition,True,governed-vec-final-total-parser,results-after-distribution,0
vic_la_2014,preston,Preston,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/prestondistrict.html,cd227c0398919d02ac701677417b0463b7e3d56c2640a1bf8e49e82effe53b62,cd227c0398919d02ac701677417b0463b7e3d56c2640a1bf8e49e82effe53b62,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionprestondistrict.html,972ebba27282cf0974bb91ddecb14039a0d229ad5ff559681d4a9d15c6725add,"SCOTT, Robin",AUSTRALIAN LABOR PARTY,ALP,"SCOTT, Robin",AUSTRALIAN LABOR PARTY,ALP,19121,68.72,"LJUBICIC, Rose",AUSTRALIAN GREENS,Greens,8703,31.28,ALP,ALP-Greens,True,governed-vec-final-total-parser,distribution-page-final-total,1
vic_la_2014,richmond,Richmond,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/richmonddistrict.html,d2c1ac779835259a9db38dd79d92abf922fa3c9d93a3555acf22b44691eadf8e,d2c1ac779835259a9db38dd79d92abf922fa3c9d93a3555acf22b44691eadf8e,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/richmonddistrict.html,d2c1ac779835259a9db38dd79d92abf922fa3c9d93a3555acf22b44691eadf8e,"WYNNE, Richard",AUSTRALIAN LABOR PARTY,ALP,"MALTZAHN, Kathleen",AUSTRALIAN GREENS,Greens,19304,48.14,"WYNNE, Richard",AUSTRALIAN LABOR PARTY,ALP,20798,51.86,ALP,Greens-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2014,ringwood,Ringwood,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/ringwooddistrict.html,7dc0311bcf54814511590787454eadeffd6fe0c5c24427e6d41584f1a0d236a3,7dc0311bcf54814511590787454eadeffd6fe0c5c24427e6d41584f1a0d236a3,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionringwooddistrict.html,416eed810d28c77b786d99577a27035771ee59b859c75d3b8eac4c559568e375,"RYALL, Dee",LIBERAL,Coalition,"RYALL, Dee",LIBERAL,Coalition,18350,60.38,"CLARK, Tony",AUSTRALIAN LABOR PARTY,ALP,12039,39.62,Coalition,Coalition-ALP,True,governed-vec-final-total-parser,distribution-page-final-total,0
vic_la_2014,ripon,Ripon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/ripondistrict.html,1f9f4bca9d91b6573166028db83a97e0f77d835bc7a04b106d3bb8f35347356e,1f9f4bca9d91b6573166028db83a97e0f77d835bc7a04b106d3bb8f35347356e,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/ripondistrict.html,1f9f4bca9d91b6573166028db83a97e0f77d835bc7a04b106d3bb8f35347356e,"STALEY, Louise",LIBERAL,Coalition,"McGLONE, Daniel",AUSTRALIAN LABOR PARTY,ALP,19728,49.25,"STALEY, Louise",LIBERAL,Coalition,20329,50.75,Coalition,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,0
vic_la_2014,rowville,Rowville,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/rowvilledistrict.html,b8bf2796b61febf8262a4de27ccd1d20b2c98ed0a3f90b67a796349824acd047,b8bf2796b61febf8262a4de27ccd1d20b2c98ed0a3f90b67a796349824acd047,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/rowvilledistrict.html,b8bf2796b61febf8262a4de27ccd1d20b2c98ed0a3f90b67a796349824acd047,"WELLS, Kim",LIBERAL,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2014,sandringham,Sandringham,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/sandringhamdistrict.html,e0974f7a4094c8a283e901d72b50b508a898ce4d633675c3e7f055565b2df929,e0974f7a4094c8a283e901d72b50b508a898ce4d633675c3e7f055565b2df929,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/sandringhamdistrict.html,e0974f7a4094c8a283e901d72b50b508a898ce4d633675c3e7f055565b2df929,"THOMPSON, Murray",LIBERAL,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2014,shepparton,Shepparton,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/sheppartondistrict.html,5ced252425ceac2727dfc13230e72696f1d9336d8785e5d7f33e15a3336337a0,5ced252425ceac2727dfc13230e72696f1d9336d8785e5d7f33e15a3336337a0,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/sheppartondistrict.html,5ced252425ceac2727dfc13230e72696f1d9336d8785e5d7f33e15a3336337a0,"SHEED, Suzanna",,Other/Independent,"BARR, Greg",THE NATIONALS,Coalition,19123,47.37,"SHEED, Suzanna",,Other/Independent,21247,52.63,Other/Independent,Coalition-Other/Independent,True,governed-vec-final-total-parser,results-after-distribution,0
vic_la_2014,south-barwon,South Barwon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/southbarwondistrict.html,449e8c42ab8ea9eb6a20a54119183593339b9042d22bac57c8f4ed91a35ee575,449e8c42ab8ea9eb6a20a54119183593339b9042d22bac57c8f4ed91a35ee575,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/southbarwondistrict.html,449e8c42ab8ea9eb6a20a54119183593339b9042d22bac57c8f4ed91a35ee575,"KATOS, Andrew",LIBERAL,Coalition,"KATOS, Andrew",LIBERAL,Coalition,21563,52.86,"RICHARDS, Andy",AUSTRALIAN LABOR PARTY,ALP,19231,47.14,Coalition,Coalition-ALP,True,governed-vec-final-total-parser,results-after-distribution,0
