election_id,district_name,district_id,contest,source_url,source_sha256,candidate_order,candidate_name,party_raw,independent_status,party_family,first_preference_votes,formal_votes,district_reconciled
vic_la_2022,Bendigo East,bendigo-east,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bendigo-east-district-results,01bd6dc9d3726471dee56666804f1252876ff354622e1e53310906dfa78c2f10,3,"MIHAIL, Ben",Pauline Hanson's One Nation,False,One Nation,2597,45568,True
vic_la_2022,Bendigo East,bendigo-east,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bendigo-east-district-results,01bd6dc9d3726471dee56666804f1252876ff354622e1e53310906dfa78c2f10,4,"KEETELAAR, Evelyn",Family First Victoria,False,Other/Independent,1362,45568,True
vic_la_2022,Bendigo East,bendigo-east,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bendigo-east-district-results,01bd6dc9d3726471dee56666804f1252876ff354622e1e53310906dfa78c2f10,5,"TOLHURST, Michael James",Australian Greens,False,Greens,3944,45568,True
vic_la_2022,Bendigo East,bendigo-east,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bendigo-east-district-results,01bd6dc9d3726471dee56666804f1252876ff354622e1e53310906dfa78c2f10,6,"LAURIE, James",,True,Other/Independent,1603,45568,True
vic_la_2022,Bendigo East,bendigo-east,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bendigo-east-district-results,01bd6dc9d3726471dee56666804f1252876ff354622e1e53310906dfa78c2f10,7,"ALLAN, Jacinta",Australian Labor Party - Victorian Branch,False,ALP,22010,45568,True
vic_la_2022,Bendigo West,bendigo-west,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bendigo-west-district-results,a7ef868515b4b36e959c46c3a0bd749fd93942773b4d50ac374e2bec5832ee45,1,"SERPELL, Steve",Family First Victoria,False,Other/Independent,1704,40248,True
vic_la_2022,Bendigo West,bendigo-west,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bendigo-west-district-results,a7ef868515b4b36e959c46c3a0bd749fd93942773b4d50ac374e2bec5832ee45,2,"PRICE, Ken",Liberal,False,Coalition,10057,40248,True
vic_la_2022,Bendigo West,bendigo-west,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bendigo-west-district-results,a7ef868515b4b36e959c46c3a0bd749fd93942773b4d50ac374e2bec5832ee45,3,"MAXWELL, Victoria",Animal Justice Party,False,Other/Independent,1040,40248,True
vic_la_2022,Bendigo West,bendigo-west,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bendigo-west-district-results,a7ef868515b4b36e959c46c3a0bd749fd93942773b4d50ac374e2bec5832ee45,4,"NUSKE, Marilyn",,True,Other/Independent,349,40248,True
vic_la_2022,Bendigo West,bendigo-west,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bendigo-west-district-results,a7ef868515b4b36e959c46c3a0bd749fd93942773b4d50ac374e2bec5832ee45,5,"WOOLLEY, Richard James",Freedom Party of Victoria,False,Other/Independent,606,40248,True
vic_la_2022,Bendigo West,bendigo-west,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bendigo-west-district-results,a7ef868515b4b36e959c46c3a0bd749fd93942773b4d50ac374e2bec5832ee45,6,"BANSEMER, Matt",,True,Other/Independent,979,40248,True
