election_id,district_name,district_id,party_family,first_preference_votes,formal_votes,source_url,source_sha256,evidence_available_by,district_reconciled
vic_la_2006,Benalla,benalla,GRN,2282,32124,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbenalladistrict.html,5c42917448b998d6589697407c2cea402a821167a797a52f4a854630d58372d4,2006-11-25,True
vic_la_2006,Benalla,benalla,OTH_IND,819,32124,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbenalladistrict.html,5c42917448b998d6589697407c2cea402a821167a797a52f4a854630d58372d4,2006-11-25,True
vic_la_2006,Benambra,benambra,ALP,10358,31420,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbenambradistrict.html,975dfd93a6f1457b810f162a1805042dbf929b4169bd51286ac9a45d63386ec2,2006-11-25,True
vic_la_2006,Benambra,benambra,LIB_NAT,17815,31420,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbenambradistrict.html,975dfd93a6f1457b810f162a1805042dbf929b4169bd51286ac9a45d63386ec2,2006-11-25,True
vic_la_2006,Benambra,benambra,GRN,2109,31420,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbenambradistrict.html,975dfd93a6f1457b810f162a1805042dbf929b4169bd51286ac9a45d63386ec2,2006-11-25,True
vic_la_2006,Benambra,benambra,OTH_IND,1138,31420,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbenambradistrict.html,975dfd93a6f1457b810f162a1805042dbf929b4169bd51286ac9a45d63386ec2,2006-11-25,True
vic_la_2006,Bendigo East,bendigo-east,ALP,16038,34214,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbendigoeastdistrict.html,d01c0710d884c8a7a6ae10668d639c9ae2868f5872ad4066ea3152ca126c5256,2006-11-25,True
vic_la_2006,Bendigo East,bendigo-east,LIB_NAT,14002,34214,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbendigoeastdistrict.html,d01c0710d884c8a7a6ae10668d639c9ae2868f5872ad4066ea3152ca126c5256,2006-11-25,True
vic_la_2006,Bendigo East,bendigo-east,GRN,2464,34214,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbendigoeastdistrict.html,d01c0710d884c8a7a6ae10668d639c9ae2868f5872ad4066ea3152ca126c5256,2006-11-25,True
vic_la_2006,Bendigo East,bendigo-east,OTH_IND,1710,34214,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbendigoeastdistrict.html,d01c0710d884c8a7a6ae10668d639c9ae2868f5872ad4066ea3152ca126c5256,2006-11-25,True
vic_la_2006,Bendigo West,bendigo-west,ALP,17120,35330,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbendigowestdistrict.html,be0b9f8328ee562507b2292cd20cebe21b39691af2337ac289192124e3148b3d,2006-11-25,True
vic_la_2006,Bendigo West,bendigo-west,LIB_NAT,12537,35330,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbendigowestdistrict.html,be0b9f8328ee562507b2292cd20cebe21b39691af2337ac289192124e3148b3d,2006-11-25,True
vic_la_2006,Bendigo West,bendigo-west,GRN,3877,35330,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbendigowestdistrict.html,be0b9f8328ee562507b2292cd20cebe21b39691af2337ac289192124e3148b3d,2006-11-25,True
vic_la_2006,Bendigo West,bendigo-west,OTH_IND,1796,35330,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbendigowestdistrict.html,be0b9f8328ee562507b2292cd20cebe21b39691af2337ac289192124e3148b3d,2006-11-25,True
vic_la_2006,Bentleigh,bentleigh,ALP,15811,33646,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbentleighdistrict.html,4bf9510e58fb4bbfcab06ae178ed734f0e8ce1614ee2cedba777df58d09ca504,2006-11-25,True
vic_la_2006,Bentleigh,bentleigh,LIB_NAT,13347,33646,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbentleighdistrict.html,4bf9510e58fb4bbfcab06ae178ed734f0e8ce1614ee2cedba777df58d09ca504,2006-11-25,True
vic_la_2006,Bentleigh,bentleigh,GRN,3428,33646,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbentleighdistrict.html,4bf9510e58fb4bbfcab06ae178ed734f0e8ce1614ee2cedba777df58d09ca504,2006-11-25,True
vic_la_2006,Bentleigh,bentleigh,OTH_IND,1060,33646,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbentleighdistrict.html,4bf9510e58fb4bbfcab06ae178ed734f0e8ce1614ee2cedba777df58d09ca504,2006-11-25,True
vic_la_2006,Box Hill,box-hill,ALP,11165,34093,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultboxhilldistrict.html,0b862064ce99e4d60050e9247d8aa2d317ee7442d3e897b6965b6b8549f8a12a,2006-11-25,True
vic_la_2006,Box Hill,box-hill,LIB_NAT,16872,34093,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultboxhilldistrict.html,0b862064ce99e4d60050e9247d8aa2d317ee7442d3e897b6965b6b8549f8a12a,2006-11-25,True
vic_la_2006,Box Hill,box-hill,GRN,4809,34093,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultboxhilldistrict.html,0b862064ce99e4d60050e9247d8aa2d317ee7442d3e897b6965b6b8549f8a12a,2006-11-25,True
vic_la_2006,Box Hill,box-hill,OTH_IND,1247,34093,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultboxhilldistrict.html,0b862064ce99e4d60050e9247d8aa2d317ee7442d3e897b6965b6b8549f8a12a,2006-11-25,True
vic_la_2006,Brighton,brighton,ALP,8473,32902,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbrightondistrict.html,46fc5c2945449be1740d39d2db23e7607a1821bc0f0821dc5a0e59892c52b038,2006-11-25,True
vic_la_2006,Brighton,brighton,LIB_NAT,18067,32902,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbrightondistrict.html,46fc5c2945449be1740d39d2db23e7607a1821bc0f0821dc5a0e59892c52b038,2006-11-25,True
vic_la_2006,Brighton,brighton,GRN,4372,32902,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbrightondistrict.html,46fc5c2945449be1740d39d2db23e7607a1821bc0f0821dc5a0e59892c52b038,2006-11-25,True
vic_la_2006,Brighton,brighton,OTH_IND,1990,32902,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbrightondistrict.html,46fc5c2945449be1740d39d2db23e7607a1821bc0f0821dc5a0e59892c52b038,2006-11-25,True
vic_la_2006,Broadmeadows,broadmeadows,ALP,20600,30454,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbroadmeadowsdistrict.html,38832a8a8599a30463c473ef3efe1547bdade6030051178af5905321d7f597d4,2006-11-25,True
vic_la_2006,Broadmeadows,broadmeadows,LIB_NAT,3928,30454,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbroadmeadowsdistrict.html,38832a8a8599a30463c473ef3efe1547bdade6030051178af5905321d7f597d4,2006-11-25,True
vic_la_2006,Broadmeadows,broadmeadows,GRN,2010,30454,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbroadmeadowsdistrict.html,38832a8a8599a30463c473ef3efe1547bdade6030051178af5905321d7f597d4,2006-11-25,True
vic_la_2006,Broadmeadows,broadmeadows,OTH_IND,3916,30454,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbroadmeadowsdistrict.html,38832a8a8599a30463c473ef3efe1547bdade6030051178af5905321d7f597d4,2006-11-25,True
