election_id,district_name,district_id,source_page,source_url,source_sha256,candidate_order,candidate_name,party_raw,independent_status,party_family,first_preference_votes,formal_votes,district_reconciled
vic_la_2010,Broadmeadows,broadmeadows,188,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,5,"BUTLER, Kevin",D.L.P. - DEMOCRATIC LABOR PARTY,False,Other/Independent,778,30705,True
vic_la_2010,Brunswick,brunswick,190,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,1,"MULCAHY, Amy",SEX PARTY,False,Other/Independent,1418,36446,True
vic_la_2010,Brunswick,brunswick,190,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,2,"DAWES, Cyndi",AUSTRALIAN GREENS,False,Greens,11023,36446,True
vic_la_2010,Brunswick,brunswick,190,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,3,"GARRETT, Jane",AUSTRALIAN LABOR PARTY,False,ALP,13129,36446,True
vic_la_2010,Brunswick,brunswick,190,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,4,"DADLEH, Kyle",LIBERAL,False,Coalition,6209,36446,True
vic_la_2010,Brunswick,brunswick,190,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,5,"CAWTE, Bill",,True,Other/Independent,348,36446,True
vic_la_2010,Brunswick,brunswick,190,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,6,"HAWKINS, Trent",SOCIALIST ALLIANCE,False,Other/Independent,405,36446,True
vic_la_2010,Brunswick,brunswick,190,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,7,"CLEARY, Phil",,True,Other/Independent,3914,36446,True
vic_la_2010,Bulleen,bulleen,194,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,1,"TAN, Kevin",FAMILY FIRST,False,Other/Independent,1030,31666,True
vic_la_2010,Bulleen,bulleen,194,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,2,"MACKENZIE, Fiona",AUSTRALIAN GREENS,False,Greens,2712,31666,True
vic_la_2010,Bulleen,bulleen,194,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,3,"REID, Ivan",AUSTRALIAN LABOR PARTY,False,ALP,8533,31666,True
vic_la_2010,Bulleen,bulleen,194,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,4,"KOTSIRAS, Nicholas",LIBERAL,False,Coalition,18849,31666,True
vic_la_2010,Bulleen,bulleen,194,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,5,"ELDRIDGE, Kelvin Edward",,True,Other/Independent,542,31666,True
vic_la_2010,Bundoora,bundoora,196,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,1,"McCOLL, Karen-Joy",,True,Other/Independent,764,32497,True
vic_la_2010,Bundoora,bundoora,196,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,2,"BROOKS, Colin",AUSTRALIAN LABOR PARTY,False,ALP,14967,32497,True
vic_la_2010,Bundoora,bundoora,196,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,3,"BRAR, Goldy",LIBERAL,False,Coalition,11859,32497,True
vic_la_2010,Bundoora,bundoora,196,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,4,"ROBERTS, Tim",AUSTRALIAN GREENS,False,Greens,3285,32497,True
vic_la_2010,Bundoora,bundoora,196,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,5,"CONLON, Luke",FAMILY FIRST,False,Other/Independent,915,32497,True
vic_la_2010,Bundoora,bundoora,196,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,6,"O'FARRELL, Catherine",D.L.P. - DEMOCRATIC LABOR PARTY,False,Other/Independent,707,32497,True
vic_la_2010,Burwood,burwood,199,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,1,"COWAN, Emily Kate",AUSTRALIAN GREENS,False,Greens,4146,35210,True
vic_la_2010,Burwood,burwood,199,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,2,"CHAN, Iming",FAMILY FIRST,False,Other/Independent,536,35210,True
vic_la_2010,Burwood,burwood,199,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,3,"DE SUMMA, Lucia",D.L.P. - DEMOCRATIC LABOR PARTY,False,Other/Independent,545,35210,True
vic_la_2010,Burwood,burwood,199,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,4,"WATT, Graham",LIBERAL,False,Coalition,17500,35210,True
vic_la_2010,Burwood,burwood,199,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,5,"STENSHOLT, Bob",AUSTRALIAN LABOR PARTY,False,ALP,11732,35210,True
vic_la_2010,Burwood,burwood,199,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,6,"COLE-FLYNN, Eamon",SEX PARTY,False,Other/Independent,751,35210,True
vic_la_2010,Carrum,carrum,202,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,1,"CHURCHWARD, John",FAMILY FIRST,False,Other/Independent,939,37821,True
vic_la_2010,Carrum,carrum,202,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,2,"BAUER, Donna",LIBERAL,False,Coalition,17539,37821,True
vic_la_2010,Carrum,carrum,202,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,3,"LOSINSKI, Ewa",D.L.P. - DEMOCRATIC LABOR PARTY,False,Other/Independent,873,37821,True
vic_la_2010,Carrum,carrum,202,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,4,"GARLAND, Steven",,True,Other/Independent,447,37821,True
vic_la_2010,Carrum,carrum,202,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,5,"LINDELL, Jenny",AUSTRALIAN LABOR PARTY,False,ALP,14430,37821,True
vic_la_2010,Carrum,carrum,202,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,6,"KELSALL, Henry",AUSTRALIAN GREENS,False,Greens,3593,37821,True
vic_la_2010,Caulfield,caulfield,205,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,1,"LABONNE, Eric",FAMILY FIRST,False,Other/Independent,490,32934,True
vic_la_2010,Caulfield,caulfield,205,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,2,"BROHIER, Peter",,True,Other/Independent,163,32934,True
vic_la_2010,Caulfield,caulfield,205,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,3,"SAPPHIRE, Daniel",,True,Other/Independent,227,32934,True
vic_la_2010,Caulfield,caulfield,205,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,4,"WALKER, Phillip",AUSTRALIAN GREENS,False,Greens,5307,32934,True
vic_la_2010,Caulfield,caulfield,205,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,5,"ABRAMSON, Heather",AUSTRALIAN LABOR PARTY,False,ALP,7729,32934,True
vic_la_2010,Caulfield,caulfield,205,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,6,"SOUTHWICK, David",LIBERAL,False,Coalition,19018,32934,True
vic_la_2010,Clayton,clayton,207,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,1,"BOLLING, Peter",D.L.P. - DEMOCRATIC LABOR PARTY,False,Other/Independent,976,29157,True
vic_la_2010,Clayton,clayton,207,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,2,"LIM, Hong",AUSTRALIAN LABOR PARTY,False,ALP,15843,29157,True
vic_la_2010,Clayton,clayton,207,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,3,"BILLMAN, Matthew",AUSTRALIAN GREENS,False,Greens,2782,29157,True
vic_la_2010,Clayton,clayton,207,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,4,"REID, Darren",FAMILY FIRST,False,Other/Independent,723,29157,True
vic_la_2010,Clayton,clayton,207,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,5,"SCOTT, Justin",LIBERAL,False,Coalition,8833,29157,True
vic_la_2010,Cranbourne,cranbourne,209,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,1,"BRAY, Hilary",AUSTRALIAN GREENS,False,Greens,3475,41904,True
vic_la_2010,Cranbourne,cranbourne,209,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,2,"HALSALL, Bob",,True,Other/Independent,372,41904,True
vic_la_2010,Cranbourne,cranbourne,209,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,3,"O'CONNOR, Luke",D.L.P. - DEMOCRATIC LABOR PARTY,False,Other/Independent,1358,41904,True
vic_la_2010,Cranbourne,cranbourne,209,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,4,"ABLETT, Geoff",LIBERAL,False,Coalition,16565,41904,True
vic_la_2010,Cranbourne,cranbourne,209,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,5,"STAPLEDON, Amanda",,True,Other/Independent,921,41904,True
vic_la_2010,Cranbourne,cranbourne,209,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,6,"PERERA, Jude",AUSTRALIAN LABOR PARTY,False,ALP,17803,41904,True
vic_la_2010,Cranbourne,cranbourne,209,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,7,"FUNKE, Steve",FAMILY FIRST,False,Other/Independent,1410,41904,True
vic_la_2010,Dandenong,dandenong,212,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,1,"BLACKBURN, Christopher",D.L.P. - DEMOCRATIC LABOR PARTY,False,Other/Independent,2037,29557,True
vic_la_2010,Dandenong,dandenong,212,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,2,"KIRWAN, Matthew",AUSTRALIAN GREENS,False,Greens,2591,29557,True
vic_la_2010,Dandenong,dandenong,212,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,3,"PANDAZOPOUL OS, John",AUSTRALIAN LABOR PARTY,False,ALP,14934,29557,True
vic_la_2010,Dandenong,dandenong,212,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,4,"KEY, Dale",LIBERAL,False,Coalition,8658,29557,True
vic_la_2010,Dandenong,dandenong,212,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,5,"LATCHAM, Damien",FAMILY FIRST,False,Other/Independent,1337,29557,True
vic_la_2010,Derrimut,derrimut,214,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,1,"BROOKS, Geraldine",AUSTRALIAN GREENS,False,Greens,5783,34267,True
vic_la_2010,Derrimut,derrimut,214,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,2,"MOYLE, Colin",FAMILY FIRST,False,Other/Independent,2001,34267,True
vic_la_2010,Derrimut,derrimut,214,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,3,"TSENG, Wayne",LIBERAL,False,Coalition,7971,34267,True
vic_la_2010,Derrimut,derrimut,214,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,4,"LANGUILLER, Telmo",AUSTRALIAN LABOR PARTY,False,ALP,17076,34267,True
vic_la_2010,Derrimut,derrimut,214,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,5,"DEVERALA, Michael",D.L.P. - DEMOCRATIC LABOR PARTY,False,Other/Independent,1436,34267,True
vic_la_2010,Doncaster,doncaster,217,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,1,"WOOLDRIDGE, Mary",LIBERAL,False,Coalition,20417,32548,True
vic_la_2010,Doncaster,doncaster,217,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,2,"SMITHIES, Ken",FAMILY FIRST,False,Other/Independent,1015,32548,True
vic_la_2010,Doncaster,doncaster,217,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,3,"PICK, Charles",AUSTRALIAN LABOR PARTY,False,ALP,8500,32548,True
vic_la_2010,Doncaster,doncaster,217,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,4,"CARSON, Nick",AUSTRALIAN GREENS,False,Greens,2616,32548,True
vic_la_2010,Eltham,eltham,219,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,1,"HART, Andrew",LIBERAL,False,Coalition,16047,35762,True
vic_la_2010,Eltham,eltham,219,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,2,"HERBERT, Steve",AUSTRALIAN LABOR PARTY,False,ALP,13792,35762,True
vic_la_2010,Eltham,eltham,219,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,3,"PORTER, Shane",FAMILY FIRST,False,Other/Independent,619,35762,True
vic_la_2010,Eltham,eltham,219,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,4,"AIASHI, Trudi",D.L.P. - DEMOCRATIC LABOR PARTY,False,Other/Independent,557,35762,True
vic_la_2010,Eltham,eltham,219,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,5,"SEARLE, James",AUSTRALIAN GREENS,False,Greens,4747,35762,True
vic_la_2010,Essendon,essendon,222,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,1,"MADDEN, Justin",AUSTRALIAN LABOR PARTY,False,ALP,12867,35253,True
vic_la_2010,Essendon,essendon,222,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,2,"NOTARO, Sarah",D.L.P. - DEMOCRATIC LABOR PARTY,False,Other/Independent,1047,35253,True
vic_la_2010,Essendon,essendon,222,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,3,"GIULIANO, Paul Joseph",,True,Other/Independent,2540,35253,True
vic_la_2010,Essendon,essendon,222,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,4,"ISER, Rose",AUSTRALIAN GREENS,False,Greens,5816,35253,True
vic_la_2010,Essendon,essendon,222,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,5,"GAUCI, Rebecca",LIBERAL,False,Coalition,12983,35253,True
vic_la_2010,Evelyn,evelyn,225,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,1,"HARRIS, Peter",AUSTRALIAN LABOR PARTY,False,ALP,10677,36305,True
vic_la_2010,Evelyn,evelyn,225,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,2,"JENKIN, Craig",COUNTRY ALLIANCE,False,Other/Independent,972,36305,True
vic_la_2010,Evelyn,evelyn,225,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,3,"FYFFE, Christine",LIBERAL,False,Coalition,20612,36305,True
vic_la_2010,Evelyn,evelyn,225,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,4,"SZABO, David",FAMILY FIRST,False,Other/Independent,1245,36305,True
vic_la_2010,Evelyn,evelyn,225,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,5,"GILES, Tania",AUSTRALIAN GREENS,False,Greens,2799,36305,True
vic_la_2010,Ferntree Gully,ferntree-gully,227,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,1,"LEAHY, Martin",SEX PARTY,False,Other/Independent,1492,39647,True
vic_la_2010,Ferntree Gully,ferntree-gully,227,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,2,"ROUSE, Allister",FAMILY FIRST,False,Other/Independent,957,39647,True
vic_la_2010,Ferntree Gully,ferntree-gully,227,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,3,"WAKELING, Nick",LIBERAL,False,Coalition,22020,39647,True
vic_la_2010,Ferntree Gully,ferntree-gully,227,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,4,"BULLOCK, Steve",AUSTRALIAN GREENS,False,Greens,2850,39647,True
vic_la_2010,Ferntree Gully,ferntree-gully,227,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,5,"CULLINAN, Josh",AUSTRALIAN LABOR PARTY,False,ALP,11768,39647,True
vic_la_2010,Ferntree Gully,ferntree-gully,227,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,6,"MURPHY, Tanya",D.L.P. - DEMOCRATIC LABOR PARTY,False,Other/Independent,560,39647,True
vic_la_2010,Footscray,footscray,229,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,1,"BETTS, Ken",LIBERAL,False,Coalition,8703,34294,True
vic_la_2010,Footscray,footscray,229,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,2,"THOMSON, Marsha",AUSTRALIAN LABOR PARTY,False,ALP,14611,34294,True
vic_la_2010,Footscray,footscray,229,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,3,"RICE, Janet",AUSTRALIAN GREENS,False,Greens,7126,34294,True
vic_la_2010,Footscray,footscray,229,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,4,"CUMMING, Catherine",,True,Other/Independent,3240,34294,True
vic_la_2010,Footscray,footscray,229,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,5,"WINDISCH, Margarita",SOCIALIST ALLIANCE,False,Other/Independent,614,34294,True
vic_la_2010,Forest Hill,forest-hill,232,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,1,"MARSHALL, Kirstie",AUSTRALIAN LABOR PARTY,False,ALP,12796,32997,True
vic_la_2010,Forest Hill,forest-hill,232,https://www.vec.vic.gov.au/-/media/08680c0035b34af4b6ea2074edc763a4.pdf,be2dbabd5735ff7128fa9ac5ab3e05e99d41c3d7a4502d33959b7c3464da7567,2,"FUNG, James",D.L.P. - DEMOCRATIC LABOR PARTY,False,Other/Independent,411,32997,True
