election_id,district_id,district_name,source_url,source_sha256,outcome_source_url,outcome_source_sha256,elected_candidate,elected_party_raw,elected_party_family,finalist_1_candidate,finalist_1_party_raw,finalist_1_party_family,finalist_1_votes,finalist_1_percent,finalist_2_candidate,finalist_2_party_raw,finalist_2_party_family,finalist_2_votes,finalist_2_percent,winner_party_family,final_pair_family_label,final_pair_available,final_pair_reason,outcome_table_kind,target_outcome_dependency
vic_la_2010,albert-park,Albert Park,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultalbertparkdistrict.html,fd14248e0f313425c1d536dc2aec53df329c7e544b7b68f3e02f9c4a08e578f4,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultalbertparkdistrict.html,fd14248e0f313425c1d536dc2aec53df329c7e544b7b68f3e02f9c4a08e578f4,"FOLEY, Martin",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"FOLEY, Martin",ALP,ALP,20713,52.06,"LOPEZ, Mark",Liberal,Coalition,19077,47.94,ALP,ALP-Coalition,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,altona,Altona,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultaltonadistrict.html,e8f8a59bb28eeb867a2dbe1ff45c0be0544ab3cc5f1953555d25940d482537a8,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultaltonadistrict.html,e8f8a59bb28eeb867a2dbe1ff45c0be0544ab3cc5f1953555d25940d482537a8,"HENNESSY, Jill",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,,,,,,,,,,,ALP,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,ballarat-east,Ballarat East,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultballarateastdistrict.html,af734a37cc91927c7bb2095b111bdc26602b36598adcdcb5a889d325b1995184,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultballarateastdistrict.html,af734a37cc91927c7bb2095b111bdc26602b36598adcdcb5a889d325b1995184,"HOWARD, Geoff",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"TAYLOR, Ben",Liberal,Coalition,17604,48.49,"HOWARD, Geoff",ALP,ALP,18702,51.51,ALP,Coalition-ALP,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,ballarat-west,Ballarat West,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultballaratwestdistrict.html,3fad5fc3ffedd6f536d0a14a4e7ea7f0499291028d2bd4b4543b30051dc44695,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultballaratwestdistrict.html,3fad5fc3ffedd6f536d0a14a4e7ea7f0499291028d2bd4b4543b30051dc44695,"KNIGHT, Sharon",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"COLTMAN, Craig",Liberal,Coalition,19342,48.95,"KNIGHT, Sharon",ALP,ALP,20175,51.05,ALP,Coalition-ALP,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,bass,Bass,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbassdistrict.html,479ec1669024b41a2d1d2669a75abc115ec6f803f844e97c25de76e6b145c1d1,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbassdistrict.html,479ec1669024b41a2d1d2669a75abc115ec6f803f844e97c25de76e6b145c1d1,"SMITH, Ken",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,bayswater,Bayswater,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbayswaterdistrict.html,43a6d8eed5407159a3a0694e9aac8dde7f222f38cb34e1e664d762543005e496,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbayswaterdistrict.html,43a6d8eed5407159a3a0694e9aac8dde7f222f38cb34e1e664d762543005e496,"VICTORIA, Heidi",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,bellarine,Bellarine,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbellarinedistrict.html,3902013c7fc503cb30b834f97cd60523884b7dedfe88d6d598bebe221646ed3f,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbellarinedistrict.html,3902013c7fc503cb30b834f97cd60523884b7dedfe88d6d598bebe221646ed3f,"NEVILLE, Lisa",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"NEVILLE, Lisa",ALP,ALP,20449,51.37,"REITER, Kurt",Liberal,Coalition,19362,48.63,ALP,ALP-Coalition,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,benalla,Benalla,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbenalladistrict.html,dd540cbca4a2f9b70660364face74242e0e515b37b24794bcc6bcebef2e7ba7e,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbenalladistrict.html,dd540cbca4a2f9b70660364face74242e0e515b37b24794bcc6bcebef2e7ba7e,"SYKES, Bill",NATIONAL PARTY OF AUSTRALIA - VICTORIA,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,benambra,Benambra,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbenambradistrict.html,447e5458c04dd0d89f50e5f9b37411deeee04bc8c9598cbc6ae26d7beeb9e8d8,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbenambradistrict.html,447e5458c04dd0d89f50e5f9b37411deeee04bc8c9598cbc6ae26d7beeb9e8d8,"TILLEY, Bill",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,bendigo-east,Bendigo East,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbendigoeastdistrict.html,042b1f1bf20781b84f4856dd84c7e1d4f60e47baca465d491751b68f5331fce9,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionbendigoeastdistrict.html,ccb4b8cc6b1c18acef845b9b4f59d303a51d01bf2d98cb1b81e458455177d018,"ALLAN, Jacinta",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"ALLAN, Jacinta",AUSTRALIAN LABOR PARTY,ALP,19123,57.38,"LANGDON, Michael",LIBERAL,Coalition,14204,42.62,ALP,ALP-Coalition,True,official-results-after-distribution-of-preferences,distribution-page-final-total,False
vic_la_2010,bendigo-west,Bendigo West,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbendigowestdistrict.html,ac36f8d5fcbf9ead697ccef48fbd735a2bcd1f8e2f7ac6c67e6776315a0a2187,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbendigowestdistrict.html,ac36f8d5fcbf9ead697ccef48fbd735a2bcd1f8e2f7ac6c67e6776315a0a2187,"EDWARDS, Maree",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"OLIVER, Steven",Nationals,Coalition,17265,47.07,"EDWARDS, Maree",ALP,ALP,19417,52.93,ALP,Coalition-ALP,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,bentleigh,Bentleigh,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbentleighdistrict.html,6d975df928e774b84f9b5f9c6df6b69510425679cebd307b3b00d56cd0572440,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbentleighdistrict.html,6d975df928e774b84f9b5f9c6df6b69510425679cebd307b3b00d56cd0572440,"MILLER, Elizabeth",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,"MILLER, Elizabeth",Liberal,Coalition,17597,50.75,"HUDSON, Rob",ALP,ALP,17075,49.25,Coalition,Coalition-ALP,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,box-hill,Box Hill,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultboxhilldistrict.html,a3295cb027179bfa785f4309d8fae2e77226c52caf6b24fe99c5101737552296,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultboxhilldistrict.html,a3295cb027179bfa785f4309d8fae2e77226c52caf6b24fe99c5101737552296,"CLARK, Robert",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,brighton,Brighton,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbrightondistrict.html,996300f5e10d180bc0c7e45d3d04f5b52bddb4ae8dc1230e713947e2414e7f8e,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbrightondistrict.html,996300f5e10d180bc0c7e45d3d04f5b52bddb4ae8dc1230e713947e2414e7f8e,"ASHER, Louise",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,broadmeadows,Broadmeadows,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbroadmeadowsdistrict.html,3814c6f8c6f5fdf746db2f0fe0657a67f135e1b770eb0f81afca43205fdf848b,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbroadmeadowsdistrict.html,3814c6f8c6f5fdf746db2f0fe0657a67f135e1b770eb0f81afca43205fdf848b,"BRUMBY, John",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,,,,,,,,,,,ALP,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,brunswick,Brunswick,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbrunswickdistrict.html,0052ea9fe36c573bb62a3b83bb11a56557710f9899b3c9f66b9c9b1add8cd08e,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbrunswickdistrict.html,0052ea9fe36c573bb62a3b83bb11a56557710f9899b3c9f66b9c9b1add8cd08e,"GARRETT, Jane",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"DAWES, Cyndi",Greens,Greens,17033,46.74,"GARRETT, Jane",ALP,ALP,19411,53.26,ALP,Greens-ALP,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,bulleen,Bulleen,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbulleendistrict.html,1417d8691d96acafb5aed7dc8c96ff833785097a866d7c52565261245d68593c,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbulleendistrict.html,1417d8691d96acafb5aed7dc8c96ff833785097a866d7c52565261245d68593c,"KOTSIRAS, Nicholas",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,bundoora,Bundoora,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbundooradistrict.html,51eabae82b46ab7c9e19a044638388c20abc045c6b0c2e49fed9a45b615c9a70,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbundooradistrict.html,51eabae82b46ab7c9e19a044638388c20abc045c6b0c2e49fed9a45b615c9a70,"BROOKS, Colin",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"BROOKS, Colin",ALP,ALP,18706,57.56,"BRAR, Goldy",Liberal,Coalition,13791,42.44,ALP,ALP-Coalition,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,burwood,Burwood,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultburwooddistrict.html,8b8cd9f6ad0f92bab478049400ac5a45df99c01885d8fef5986808eda7b33016,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionburwooddistrict.html,2326ccb56e50f91e53c92477697f1e4c86a6d6e02de5ad3a49246f77371636b5,"WATT, Graham",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,"WATT, Graham",LIBERAL,Coalition,17682,59.92,"STENSHOLT, Bob",AUSTRALIAN LABOR PARTY,ALP,11826,40.08,Coalition,Coalition-ALP,True,official-results-after-distribution-of-preferences,distribution-page-final-total,False
vic_la_2010,carrum,Carrum,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultcarrumdistrict.html,355d01c4008207dd39f0a772eda48c402e2753ef4c958a266fe47f9eb4e781c8,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultcarrumdistrict.html,355d01c4008207dd39f0a772eda48c402e2753ef4c958a266fe47f9eb4e781c8,"BAUER, Donna",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,"BAUER, Donna",Liberal,Coalition,19681,52.04,"LINDELL, Jenny",ALP,ALP,18140,47.96,Coalition,Coalition-ALP,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,caulfield,Caulfield,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultcaulfielddistrict.html,f0db13f16b24f1a5172fcf9841905e3b4c3641405431b2c0ca56d9fbe5a97f00,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultcaulfielddistrict.html,f0db13f16b24f1a5172fcf9841905e3b4c3641405431b2c0ca56d9fbe5a97f00,"SOUTHWICK, David",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,clayton,Clayton,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultclaytondistrict.html,793ca64313fae541b34d0d212ce74c632ab75ae0998a948f5b31d9a85d502beb,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultclaytondistrict.html,793ca64313fae541b34d0d212ce74c632ab75ae0998a948f5b31d9a85d502beb,"LIM, Hong",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,,,,,,,,,,,ALP,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,cranbourne,Cranbourne,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultcranbournedistrict.html,e1875b3afa01dae69e6a6f5a3d6370037cd3fde4dfe42dc83dc6aa1922f18942,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultcranbournedistrict.html,e1875b3afa01dae69e6a6f5a3d6370037cd3fde4dfe42dc83dc6aa1922f18942,"PERERA, Jude",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"ABLETT, Geoff",Liberal,Coalition,20177,48.15,"PERERA, Jude",ALP,ALP,21727,51.85,ALP,Coalition-ALP,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,dandenong,Dandenong,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultdandenongdistrict.html,02e81a8e824d84a50726cd6d182cc9ae1c703762b7c61c9b5f8539622ce8e0ab,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultdandenongdistrict.html,02e81a8e824d84a50726cd6d182cc9ae1c703762b7c61c9b5f8539622ce8e0ab,"PANDAZOPOULOS, John",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,,,,,,,,,,,ALP,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,derrimut,Derrimut,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultderrimutdistrict.html,4a41bda808bf2f1dc8021fe40b5c3025818177fe56fe13e1f9b91aa8c73d336c,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionderrimutdistrict.html,da7a372a6dde879e3cd00fc1b88928450a6ce7e5ca746e446748f95727f5e95d,"LANGUILLER, Telmo",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"LANGUILLER, Telmo",AUSTRALIAN LABOR PARTY,ALP,17603,68.23,"TSENG, Wayne",LIBERAL,Coalition,8195,31.77,ALP,ALP-Coalition,True,official-results-after-distribution-of-preferences,distribution-page-final-total,False
vic_la_2010,doncaster,Doncaster,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultdoncasterdistrict.html,69b69847cb663a27218878c80e6553eacac9a4154d957c3b3fa84ea9e149eb26,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultdoncasterdistrict.html,69b69847cb663a27218878c80e6553eacac9a4154d957c3b3fa84ea9e149eb26,"WOOLDRIDGE, Mary",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,eltham,Eltham,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultelthamdistrict.html,cdc75a9c910f4b85bf213406610b5e1f86941970310ed42ed87b128ee30c3199,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultelthamdistrict.html,cdc75a9c910f4b85bf213406610b5e1f86941970310ed42ed87b128ee30c3199,"HERBERT, Steve",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"HART, Andrew",Liberal,Coalition,17589,49.18,"HERBERT, Steve",ALP,ALP,18173,50.82,ALP,Coalition-ALP,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,essendon,Essendon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultessendondistrict.html,3b35f30b16c57188475c838b937a803e91aab5994bce890972235800cf35b449,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultessendondistrict.html,3b35f30b16c57188475c838b937a803e91aab5994bce890972235800cf35b449,"MADDEN, Justin",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"MADDEN, Justin",ALP,ALP,18476,52.42,"GAUCI, Rebecca",Liberal,Coalition,16770,47.58,ALP,ALP-Coalition,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,evelyn,Evelyn,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultevelyndistrict.html,bd132be6401d1648e97c17846fd005fac4918b96b093308737530e1b131beb1e,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultevelyndistrict.html,bd132be6401d1648e97c17846fd005fac4918b96b093308737530e1b131beb1e,"FYFFE, Christine",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,ferntree-gully,Ferntree Gully,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultferntreegullydistrict.html,96f296cf299e708237053c12080045f8ed019e57e4fafefdb9a1ea2087ac147d,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultferntreegullydistrict.html,96f296cf299e708237053c12080045f8ed019e57e4fafefdb9a1ea2087ac147d,"WAKELING, Nick",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,footscray,Footscray,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultfootscraydistrict.html,3016c2030955314fff426e2e4f1e59e92a2dcfb749efe275a1418e6553e63e51,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultfootscraydistrict.html,3016c2030955314fff426e2e4f1e59e92a2dcfb749efe275a1418e6553e63e51,"THOMSON, Marsha",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"BETTS, Ken",Liberal,Coalition,11580,33.77,"THOMSON, Marsha",ALP,ALP,22714,66.23,ALP,Coalition-ALP,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,forest-hill,Forest Hill,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultforesthilldistrict.html,e97e08e7500e897d3adf171ca3191fa495d5f132235fd0a5dbbe8c03dae57786,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionforesthilldistrict.html,b2f17011bbe2eda4cf2d7d59c41e3dc497909f6aecd1415e7bfd0fa4076a1476,"ANGUS, Neil",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,"ANGUS, Neil",LIBERAL,Coalition,16769,55.76,"MARSHALL, Kirstie",AUSTRALIAN LABOR PARTY,ALP,13304,44.24,Coalition,Coalition-ALP,True,official-results-after-distribution-of-preferences,distribution-page-final-total,False
vic_la_2010,frankston,Frankston,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultfrankstondistrict.html,e236849e009b3aa23cb9262d4766148cbdf05e9d0956cee8ab878ca783a59868,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultfrankstondistrict.html,e236849e009b3aa23cb9262d4766148cbdf05e9d0956cee8ab878ca783a59868,"SHAW, Geoff",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,"HARKNESS, Alistair",ALP,ALP,15263,47.93,"SHAW, Geoff",Liberal,Coalition,16581,52.07,Coalition,ALP-Coalition,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,geelong,Geelong,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultgeelongdistrict.html,51d267d7bbaf636fc4d48a87b3d97bd94d135a963990bd4c93b9b88777dc4dba,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultgeelongdistrict.html,51d267d7bbaf636fc4d48a87b3d97bd94d135a963990bd4c93b9b88777dc4dba,"TREZISE, Ian",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,ALP,"THOMSON, Alastair",Liberal,Coalition,17217,47.86,"TREZISE, Ian",ALP,ALP,18757,52.14,ALP,Coalition-ALP,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,gembrook,Gembrook,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultgembrookdistrict.html,cd91257d58925c32c8538e9a8b73fa2b20572bcd58441ad8b7c7abc2824ea0a2,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributiongembrookdistrict.html,dda1b1f4dfde0b1ffdfcf0f5faf6fa20d22df7e532d700155589ad79dc44f5d1,"BATTIN, Brad",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,"BATTIN, Brad",LIBERAL,Coalition,19845,60.23,"LOBATO, Tammy",AUSTRALIAN LABOR PARTY,ALP,13102,39.77,Coalition,Coalition-ALP,True,official-results-after-distribution-of-preferences,distribution-page-final-total,False
vic_la_2010,gippsland-east,Gippsland East,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultgippslandeastdistrict.html,2145b3882dc713f7e38494fe045f996b7811fb54c2686a23fa4679aee019dd88,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultgippslandeastdistrict.html,2145b3882dc713f7e38494fe045f996b7811fb54c2686a23fa4679aee019dd88,"BULL, Tim",NATIONAL PARTY OF AUSTRALIA - VICTORIA,Coalition,"BULL, Tim",Nationals,Coalition,23348,62.01,"INGRAM, Craig",,Other/Independent,14304,37.99,Coalition,Coalition-Other/Independent,True,official-results-after-distribution-of-preferences,results-after-distribution,False
vic_la_2010,gippsland-south,Gippsland South,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultgippslandsouthdistrict.html,f27c8ab980716d79b6c67ed20dab0872ea5c61829cee0469c5717cabb1df046b,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultgippslandsouthdistrict.html,f27c8ab980716d79b6c67ed20dab0872ea5c61829cee0469c5717cabb1df046b,"RYAN, Peter",NATIONAL PARTY OF AUSTRALIA - VICTORIA,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,hastings,Hastings,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resulthastingsdistrict.html,163f8d47f1ed8aed6b54abbdfb5089e1207719f8075362f8372d4f1a4b24afaa,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resulthastingsdistrict.html,163f8d47f1ed8aed6b54abbdfb5089e1207719f8075362f8372d4f1a4b24afaa,"BURGESS, Neale",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
vic_la_2010,hawthorn,Hawthorn,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resulthawthorndistrict.html,1dced4045f04d5d33a0dd504e3d6fd260ee1a386a0a5be7547169f221a198984,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resulthawthorndistrict.html,1dced4045f04d5d33a0dd504e3d6fd260ee1a386a0a5be7547169f221a198984,"BAILLIEU, Ted",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,Coalition,,,,,,,,,,,Coalition,,False,official-page-exposes-only-two-candidate-preferred-or-early-majority,final-pair-unavailable-early-majority,False
